,No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,date,city_avg_cn
36434,36435,2014,2,27,2,4,17.0,13.0,18.0,17.0,-14.0,25.0,1027.0,4.0,NW,28.17,0.0,0.0,2014-02-27,16.0
36435,36436,2014,2,27,3,4,15.0,14.0,14.0,21.0,-15.0,23.0,1027.0,4.0,NW,37.11,0.0,0.0,2014-02-27,14.33
36436,36437,2014,2,27,4,4,14.0,14.0,18.0,17.0,-15.0,25.0,1027.0,3.0,NW,46.05,0.0,0.0,2014-02-27,15.33
36437,36438,2014,2,27,5,4,14.0,7.0,12.0,13.0,-16.0,23.0,1028.0,3.0,NW,54.1,0.0,0.0,2014-02-27,11.0
36438,36439,2014,2,27,6,4,16.0,6.0,10.0,11.0,-17.0,22.0,1029.0,2.0,NW,59.91,0.0,0.0,2014-02-27,10.67
36439,36440,2014,2,27,7,4,12.0,11.0,6.0,12.0,-18.0,21.0,1030.0,2.0,NW,64.83,0.0,0.0,2014-02-27,9.67
36440,36441,2014,2,27,8,4,9.0,8.0,3.0,10.0,-15.0,25.0,1031.0,3.0,NW,67.96,0.0,0.0,2014-02-27,6.67
36441,36442,2014,2,27,9,4,10.0,8.0,3.0,13.0,-18.0,17.0,1032.0,5.0,NW,75.11,0.0,0.0,2014-02-27,7.0
36442,36443,2014,2,27,10,4,9.0,8.0,3.0,13.0,-18.0,17.0,1032.0,5.0,NW,80.92,0.0,0.0,2014-02-27,6.67
36443,36444,2014,2,27,11,4,11.0,6.0,11.0,8.0,-17.0,17.0,1032.0,6.0,NW,84.05,0.0,0.0,2014-02-27,9.33
36444,36445,2014,2,27,12,4,12.0,5.0,5.0,12.0,-18.0,14.0,1031.0,7.0,NE,4.02,0.0,0.0,2014-02-27,7.33
36445,36446,2014,2,27,13,4,20.0,5.0,20.0,12.0,-19.0,12.0,1030.0,8.0,NW,3.13,0.0,0.0,2014-02-27,15.0
36446,36447,2014,2,27,14,4,14.0,8.0,19.0,14.0,-19.0,13.0,1029.0,7.0,cv,3.13,0.0,0.0,2014-02-27,13.67
36447,36448,2014,2,27,15,4,18.0,11.0,6.0,17.0,-19.0,11.0,1028.0,9.0,cv,4.92,0.0,0.0,2014-02-27,11.67
36448,36449,2014,2,27,16,4,23.0,14.0,9.0,18.0,-19.0,12.0,1028.0,8.0,NE,1.79,0.0,0.0,2014-02-27,15.33
36449,36450,2014,2,27,17,4,17.0,14.0,18.0,17.0,-20.0,12.0,1027.0,7.0,NE,3.58,0.0,0.0,2014-02-27,16.33
36450,36451,2014,2,27,18,4,17.0,14.0,18.0,19.0,-19.0,14.0,1027.0,6.0,SE,1.79,0.0,0.0,2014-02-27,16.33
36453,36454,2014,2,27,21,4,41.0,63.0,32.0,42.0,-16.0,26.0,1028.0,1.0,cv,0.89,0.0,0.0,2014-02-27,45.33
36454,36455,2014,2,27,22,4,52.0,57.0,43.0,53.0,-12.0,39.0,1028.0,0.0,cv,1.78,0.0,0.0,2014-02-27,50.67
36455,36456,2014,2,27,23,4,43.0,34.0,38.0,42.0,-15.0,31.0,1029.0,0.0,cv,2.67,0.0,0.0,2014-02-27,38.33
36456,36457,2014,2,28,0,4,38.0,30.0,34.0,34.0,-12.0,46.0,1028.0,-2.0,NE,1.79,0.0,0.0,2014-02-28,34.0
36457,36458,2014,2,28,1,4,46.0,115.0,98.0,130.0,-14.0,33.0,1029.0,0.0,SE,3.13,0.0,0.0,2014-02-28,86.33
36458,36459,2014,2,28,2,4,132.0,109.0,142.0,114.0,-6.0,68.0,1029.0,-1.0,SE,4.92,0.0,0.0,2014-02-28,127.67
36459,36460,2014,2,28,3,4,93.0,54.0,64.0,61.0,-5.0,74.0,1029.0,-1.0,SE,8.05,0.0,0.0,2014-02-28,70.33
36460,36461,2014,2,28,4,4,47.0,40.0,45.0,48.0,-5.0,74.0,1028.0,-1.0,SE,9.84,0.0,0.0,2014-02-28,44.0
36461,36462,2014,2,28,5,4,51.0,42.0,40.0,48.0,-6.0,74.0,1028.0,-2.0,cv,0.89,0.0,0.0,2014-02-28,44.33
36462,36463,2014,2,28,6,4,52.0,45.0,47.0,54.0,-6.0,74.0,1028.0,-2.0,cv,1.78,0.0,0.0,2014-02-28,48.0
36463,36464,2014,2,28,7,4,60.0,47.0,49.0,57.0,-8.0,68.0,1029.0,-3.0,cv,2.67,0.0,0.0,2014-02-28,52.0
36464,36465,2014,2,28,8,4,68.0,62.0,54.0,63.0,-5.0,74.0,1029.0,-1.0,SE,0.89,0.0,0.0,2014-02-28,61.33
36465,36466,2014,2,28,9,4,79.0,66.0,61.0,81.0,-6.0,63.0,1030.0,0.0,cv,0.89,0.0,0.0,2014-02-28,68.67
36466,36467,2014,2,28,10,4,67.0,80.0,83.0,98.0,-6.0,55.0,1029.0,2.0,SE,1.79,0.0,0.0,2014-02-28,76.67
36467,36468,2014,2,28,11,4,80.0,83.0,90.0,106.0,-6.0,55.0,1029.0,2.0,SE,3.58,0.0,0.0,2014-02-28,84.33
36468,36469,2014,2,28,12,4,102.0,74.0,81.0,97.0,-8.0,44.0,1027.0,3.0,SE,7.6,0.0,0.0,2014-02-28,85.67
36469,36470,2014,2,28,13,4,80.0,86.0,97.0,108.0,-8.0,38.0,1026.0,5.0,SE,10.73,0.0,0.0,2014-02-28,87.67
36470,36471,2014,2,28,14,4,112.0,84.0,78.0,103.0,-8.0,38.0,1025.0,5.0,SE,13.86,0.0,0.0,2014-02-28,91.33
36471,36472,2014,2,28,15,4,94.0,74.0,71.0,96.0,-9.0,33.0,1024.0,6.0,cv,0.89,0.0,0.0,2014-02-28,79.67
36472,36473,2014,2,28,16,4,81.0,61.0,66.0,84.0,-9.0,33.0,1023.0,6.0,cv,1.78,0.0,0.0,2014-02-28,69.33
36473,36474,2014,2,28,17,4,72.0,83.0,94.0,118.0,-9.0,33.0,1023.0,6.0,SE,1.79,0.0,0.0,2014-02-28,83.0
36474,36475,2014,2,28,18,4,89.0,92.0,101.0,116.0,-10.0,30.0,1023.0,6.0,SE,3.58,0.0,0.0,2014-02-28,94.0
36475,36476,2014,2,28,19,4,106.0,112.0,99.0,158.0,-7.0,44.0,1023.0,4.0,NW,4.02,0.0,0.0,2014-02-28,105.67
36476,36477,2014,2,28,20,4,90.0,132.0,127.0,171.0,-7.0,51.0,1024.0,2.0,cv,0.89,0.0,0.0,2014-02-28,116.33
36477,36478,2014,2,28,21,4,87.0,145.0,147.0,179.0,-7.0,59.0,1025.0,0.0,cv,1.78,0.0,0.0,2014-02-28,126.33
36478,36479,2014,2,28,22,4,117.0,147.0,145.0,172.0,-7.0,59.0,1025.0,0.0,NW,1.79,0.0,0.0,2014-02-28,136.33
36479,36480,2014,2,28,23,4,158.0,143.0,142.0,168.0,-6.0,63.0,1025.0,0.0,NW,3.58,0.0,0.0,2014-02-28,147.67
36480,36481,2014,3,1,0,1,150.0,170.0,145.0,188.0,-7.0,63.0,1025.0,-1.0,NW,5.37,0.0,0.0,2014-03-01,155.0
36481,36482,2014,3,1,1,1,159.0,198.0,189.0,206.0,-6.0,68.0,1025.0,-1.0,cv,0.89,0.0,0.0,2014-03-01,182.0
36482,36483,2014,3,1,2,1,167.0,208.0,215.0,210.0,-8.0,68.0,1025.0,-3.0,NW,3.13,0.0,0.0,2014-03-01,196.67
36483,36484,2014,3,1,3,1,140.0,201.0,178.0,180.0,-6.0,74.0,1024.0,-2.0,NE,1.79,0.0,0.0,2014-03-01,173.0
36484,36485,2014,3,1,4,1,121.0,172.0,177.0,181.0,-7.0,73.0,1024.0,-3.0,NW,1.79,0.0,0.0,2014-03-01,156.67
36485,36486,2014,3,1,5,1,89.0,139.0,114.0,149.0,-6.0,68.0,1025.0,-1.0,NW,4.92,0.0,0.0,2014-03-01,114.0
36486,36487,2014,3,1,6,1,89.0,139.0,114.0,100.0,-7.0,63.0,1025.0,-1.0,NW,8.05,0.0,0.0,2014-03-01,114.0
36487,36488,2014,3,1,7,1,73.0,130.0,52.0,83.0,-6.0,63.0,1025.0,0.0,NW,12.07,0.0,0.0,2014-03-01,85.0
36488,36489,2014,3,1,8,1,55.0,64.0,41.0,45.0,-8.0,47.0,1026.0,2.0,NW,16.09,0.0,0.0,2014-03-01,53.33
36489,36490,2014,3,1,9,1,27.0,27.0,30.0,29.0,-9.0,38.0,1026.0,4.0,NW,20.11,0.0,0.0,2014-03-01,28.0
36490,36491,2014,3,1,10,1,23.0,14.0,15.0,15.0,-18.0,14.0,1026.0,7.0,NW,25.03,0.0,0.0,2014-03-01,17.33
36491,36492,2014,3,1,11,1,19.0,3.0,15.0,14.0,-21.0,10.0,1025.0,8.0,NW,30.84,0.0,0.0,2014-03-01,12.33
36492,36493,2014,3,1,12,1,17.0,10.0,3.0,17.0,-23.0,7.0,1025.0,10.0,NW,36.65,0.0,0.0,2014-03-01,10.0
36493,36494,2014,3,1,13,1,8.0,6.0,3.0,12.0,-23.0,7.0,1023.0,10.0,NW,39.78,0.0,0.0,2014-03-01,5.67
36494,36495,2014,3,1,14,1,10.0,3.0,4.0,10.0,-24.0,6.0,1022.0,11.0,NW,42.91,0.0,0.0,2014-03-01,5.67
36495,36496,2014,3,1,15,1,12.0,8.0,3.0,10.0,-24.0,6.0,1021.0,11.0,cv,1.79,0.0,0.0,2014-03-01,7.67
36496,36497,2014,3,1,16,1,20.0,16.0,7.0,14.0,-27.0,4.0,1020.0,12.0,NW,7.15,0.0,0.0,2014-03-01,14.33
36497,36498,2014,3,1,17,1,36.0,26.0,26.0,29.0,-25.0,5.0,1020.0,12.0,NW,15.2,0.0,0.0,2014-03-01,29.33
36498,36499,2014,3,1,18,1,36.0,26.0,26.0,51.0,-23.0,7.0,1020.0,10.0,SE,4.02,0.0,0.0,2014-03-01,29.33
36499,36500,2014,3,1,19,1,38.0,41.0,48.0,48.0,-20.0,10.0,1021.0,9.0,SE,8.04,0.0,0.0,2014-03-01,42.33
36500,36501,2014,3,1,20,1,72.0,56.0,67.0,74.0,-20.0,11.0,1021.0,8.0,SE,12.06,0.0,0.0,2014-03-01,65.0
36501,36502,2014,3,1,21,1,90.0,69.0,80.0,93.0,-18.0,13.0,1021.0,8.0,SE,16.08,0.0,0.0,2014-03-01,79.67
36502,36503,2014,3,1,22,1,106.0,87.0,98.0,112.0,-17.0,15.0,1022.0,8.0,SE,21.0,0.0,0.0,2014-03-01,97.0
36503,36504,2014,3,1,23,1,121.0,103.0,112.0,125.0,-16.0,21.0,1022.0,4.0,SE,24.13,0.0,0.0,2014-03-01,112.0
36504,36505,2014,3,2,0,1,131.0,122.0,129.0,133.0,-7.0,55.0,1023.0,1.0,SE,27.26,0.0,0.0,2014-03-02,127.33
36505,36506,2014,3,2,1,1,134.0,131.0,136.0,150.0,-6.0,59.0,1022.0,1.0,SE,30.39,0.0,0.0,2014-03-02,133.67
36506,36507,2014,3,2,2,1,122.0,110.0,113.0,124.0,-6.0,63.0,1023.0,0.0,SE,32.18,0.0,0.0,2014-03-02,115.0
36507,36508,2014,3,2,3,1,97.0,108.0,115.0,135.0,-6.0,68.0,1023.0,-1.0,NE,1.79,0.0,0.0,2014-03-02,106.67
36508,36509,2014,3,2,4,1,125.0,120.0,128.0,143.0,-5.0,74.0,1023.0,-1.0,SE,1.79,0.0,0.0,2014-03-02,124.33
36509,36510,2014,3,2,5,1,107.0,116.0,120.0,139.0,-6.0,68.0,1023.0,-1.0,cv,0.89,0.0,0.0,2014-03-02,114.33
36510,36511,2014,3,2,6,1,99.0,107.0,109.0,128.0,-6.0,68.0,1023.0,-1.0,SE,1.79,0.0,0.0,2014-03-02,105.0
36511,36512,2014,3,2,7,1,91.0,111.0,122.0,134.0,-7.0,63.0,1024.0,-1.0,SE,3.58,0.0,0.0,2014-03-02,108.0
36512,36513,2014,3,2,8,1,95.0,117.0,123.0,146.0,-7.0,59.0,1024.0,0.0,cv,0.89,0.0,0.0,2014-03-02,111.67
36513,36514,2014,3,2,9,1,135.0,128.0,128.0,154.0,-9.0,47.0,1024.0,1.0,SE,1.79,0.0,0.0,2014-03-02,130.33
36514,36515,2014,3,2,10,1,121.0,128.0,140.0,157.0,-8.0,44.0,1025.0,3.0,NE,1.79,0.0,0.0,2014-03-02,129.67
36515,36516,2014,3,2,11,1,124.0,139.0,151.0,174.0,-9.0,35.0,1024.0,5.0,cv,1.79,0.0,0.0,2014-03-02,138.0
36516,36517,2014,3,2,12,1,130.0,136.0,158.0,158.0,-9.0,33.0,1023.0,6.0,SE,1.79,0.0,0.0,2014-03-02,141.33
36517,36518,2014,3,2,13,1,126.0,135.0,155.0,151.0,-11.0,24.0,1022.0,8.0,cv,0.89,0.0,0.0,2014-03-02,138.67
36518,36519,2014,3,2,14,1,157.0,126.0,145.0,141.0,-12.0,19.0,1021.0,10.0,SE,3.13,0.0,0.0,2014-03-02,142.67
36519,36520,2014,3,2,15,1,137.0,120.0,133.0,137.0,-12.0,19.0,1020.0,10.0,SE,7.15,0.0,0.0,2014-03-02,130.0
36520,36521,2014,3,2,16,1,116.0,119.0,136.0,144.0,-13.0,17.0,1020.0,11.0,SE,10.28,0.0,0.0,2014-03-02,123.67
36521,36522,2014,3,2,17,1,113.0,123.0,137.0,144.0,-12.0,19.0,1020.0,10.0,SE,14.3,0.0,0.0,2014-03-02,124.33
36522,36523,2014,3,2,18,1,147.0,123.0,138.0,159.0,-11.0,24.0,1020.0,8.0,SE,17.43,0.0,0.0,2014-03-02,136.0
36523,36524,2014,3,2,19,1,166.0,135.0,151.0,166.0,-10.0,32.0,1021.0,5.0,cv,0.89,0.0,0.0,2014-03-02,150.67
36524,36525,2014,3,2,20,1,184.0,168.0,167.0,183.0,-9.0,33.0,1022.0,6.0,SE,3.13,0.0,0.0,2014-03-02,173.0
36525,36526,2014,3,2,21,1,197.0,194.0,209.0,228.0,-6.0,41.0,1023.0,6.0,SE,7.15,0.0,0.0,2014-03-02,200.0
36526,36527,2014,3,2,22,1,233.0,225.0,228.0,257.0,-5.0,51.0,1023.0,4.0,SE,8.94,0.0,0.0,2014-03-02,228.67
36527,36528,2014,3,2,23,1,257.0,251.0,266.0,306.0,-4.0,59.0,1023.0,3.0,SE,10.73,0.0,0.0,2014-03-02,258.0
36528,36529,2014,3,3,0,1,232.0,190.0,213.0,222.0,-4.0,64.0,1023.0,2.0,SE,12.52,0.0,0.0,2014-03-03,211.67
36529,36530,2014,3,3,1,1,181.0,162.0,153.0,193.0,-5.0,64.0,1024.0,1.0,cv,0.89,0.0,0.0,2014-03-03,165.33
36530,36531,2014,3,3,2,1,173.0,167.0,169.0,188.0,-5.0,74.0,1024.0,-1.0,cv,1.78,0.0,0.0,2014-03-03,169.67
36531,36532,2014,3,3,3,1,166.0,158.0,170.0,182.0,-4.0,74.0,1023.0,0.0,SE,1.79,0.0,0.0,2014-03-03,164.67
36533,36534,2014,3,3,5,1,145.0,163.0,179.0,209.0,-6.0,79.0,1023.0,-3.0,cv,1.34,0.0,0.0,2014-03-03,162.33
36534,36535,2014,3,3,6,1,158.0,175.0,189.0,225.0,-6.0,79.0,1023.0,-3.0,cv,2.23,0.0,0.0,2014-03-03,174.0
36535,36536,2014,3,3,7,1,209.0,187.0,208.0,238.0,-5.0,86.0,1022.0,-3.0,SE,1.79,0.0,0.0,2014-03-03,201.33
36536,36537,2014,3,3,8,1,217.0,203.0,218.0,246.0,-5.0,79.0,1023.0,-2.0,SE,2.68,0.0,0.0,2014-03-03,212.67
36537,36538,2014,3,3,9,1,223.0,235.0,239.0,269.0,-4.0,74.0,1023.0,0.0,cv,0.89,0.0,0.0,2014-03-03,232.33
36538,36539,2014,3,3,10,1,240.0,242.0,255.0,284.0,-3.0,69.0,1023.0,2.0,cv,1.78,0.0,0.0,2014-03-03,245.67
36539,36540,2014,3,3,11,1,254.0,222.0,258.0,260.0,-5.0,59.0,1022.0,2.0,cv,2.67,0.0,0.0,2014-03-03,244.67
36540,36541,2014,3,3,12,1,272.0,244.0,272.0,295.0,-6.0,51.0,1022.0,3.0,NE,1.79,0.0,0.0,2014-03-03,262.67
36541,36542,2014,3,3,13,1,299.0,257.0,288.0,322.0,-7.0,47.0,1021.0,3.0,SE,1.79,0.0,0.0,2014-03-03,281.33
36542,36543,2014,3,3,14,1,305.0,262.0,295.0,308.0,-7.0,47.0,1020.0,3.0,NE,1.79,0.0,0.0,2014-03-03,287.33
36543,36544,2014,3,3,15,1,284.0,236.0,272.0,271.0,-8.0,44.0,1020.0,3.0,NE,3.58,0.0,0.0,2014-03-03,264.0
36544,36545,2014,3,3,16,1,229.0,204.0,230.0,240.0,-8.0,44.0,1020.0,3.0,NW,1.79,0.0,0.0,2014-03-03,221.0
36545,36546,2014,3,3,17,1,185.0,189.0,214.0,230.0,-8.0,44.0,1020.0,3.0,NW,4.92,0.0,0.0,2014-03-03,196.0
36546,36547,2014,3,3,18,1,212.0,187.0,209.0,237.0,-7.0,47.0,1020.0,3.0,NW,8.05,0.0,0.0,2014-03-03,202.67
36547,36548,2014,3,3,19,1,227.0,195.0,217.0,242.0,-6.0,51.0,1021.0,3.0,NW,11.18,0.0,0.0,2014-03-03,213.0
36548,36549,2014,3,3,20,1,233.0,194.0,222.0,241.0,-6.0,51.0,1021.0,3.0,NW,14.31,0.0,0.0,2014-03-03,216.33
36549,36550,2014,3,3,21,1,230.0,198.0,220.0,238.0,-6.0,51.0,1022.0,3.0,NW,17.44,0.0,0.0,2014-03-03,216.0
36550,36551,2014,3,3,22,1,230.0,201.0,219.0,255.0,-7.0,59.0,1022.0,0.0,NW,20.57,0.0,0.0,2014-03-03,216.67
36551,36552,2014,3,3,23,1,226.0,211.0,228.0,266.0,-8.0,50.0,1022.0,1.0,NW,23.7,0.0,0.0,2014-03-03,221.67
36552,36553,2014,3,4,0,1,257.0,213.0,245.0,255.0,-9.0,47.0,1023.0,1.0,NW,26.83,0.0,0.0,2014-03-04,238.33
36553,36554,2014,3,4,1,1,235.0,203.0,226.0,232.0,-9.0,43.0,1023.0,2.0,NW,29.96,0.0,0.0,2014-03-04,221.33
36554,36555,2014,3,4,2,1,211.0,189.0,205.0,226.0,-7.0,59.0,1024.0,0.0,NW,33.09,0.0,0.0,2014-03-04,201.67
36555,36556,2014,3,4,3,1,191.0,183.0,197.0,215.0,-7.0,59.0,1024.0,0.0,NW,34.88,0.0,0.0,2014-03-04,190.33
36556,36557,2014,3,4,4,1,31.0,92.0,82.0,75.0,-6.0,63.0,1024.0,0.0,NW,36.67,0.0,0.0,2014-03-04,68.33
36557,36558,2014,3,4,5,1,10.0,12.0,9.0,3.0,-6.0,68.0,1025.0,-1.0,NE,1.79,0.0,0.0,2014-03-04,10.33
36558,36559,2014,3,4,6,1,5.0,4.0,5.0,4.0,-8.0,58.0,1025.0,-1.0,NW,3.13,0.0,0.0,2014-03-04,4.67
36559,36560,2014,3,4,7,1,3.0,3.0,3.0,7.0,-10.0,50.0,1026.0,-1.0,NW,4.92,0.0,0.0,2014-03-04,3.0
36560,36561,2014,3,4,8,1,3.0,6.0,4.0,6.0,-13.0,25.0,1027.0,5.0,NW,8.05,0.0,0.0,2014-03-04,4.33
36561,36562,2014,3,4,9,1,15.0,3.0,3.0,14.0,-18.0,14.0,1027.0,7.0,NW,12.07,0.0,0.0,2014-03-04,7.0
36562,36563,2014,3,4,10,1,12.0,6.0,3.0,13.0,-25.0,8.0,1028.0,7.0,NW,21.01,0.0,0.0,2014-03-04,7.0
36563,36564,2014,3,4,11,1,3.0,3.0,3.0,8.0,-24.0,7.0,1027.0,9.0,NW,26.82,0.0,0.0,2014-03-04,3.0
36564,36565,2014,3,4,12,1,6.0,3.0,3.0,11.0,-23.0,8.0,1027.0,8.0,NW,33.97,0.0,0.0,2014-03-04,4.0
36565,36566,2014,3,4,13,1,3.0,10.0,5.0,13.0,-26.0,6.0,1026.0,8.0,NW,41.12,0.0,0.0,2014-03-04,6.0
36566,36567,2014,3,4,14,1,3.0,7.0,3.0,11.0,-26.0,6.0,1025.0,9.0,NW,49.17,0.0,0.0,2014-03-04,4.33
36568,36569,2014,3,4,16,1,3.0,3.0,8.0,8.0,-29.0,4.0,1025.0,10.0,NW,65.27,0.0,0.0,2014-03-04,4.67
36569,36570,2014,3,4,17,1,4.0,4.0,6.0,11.0,-30.0,4.0,1025.0,8.0,NW,71.08,0.0,0.0,2014-03-04,4.67
36570,36571,2014,3,4,18,1,7.0,6.0,9.0,12.0,-29.0,5.0,1026.0,7.0,NW,78.23,0.0,0.0,2014-03-04,7.33
36571,36572,2014,3,4,19,1,11.0,5.0,14.0,13.0,-28.0,6.0,1027.0,6.0,NW,84.04,0.0,0.0,2014-03-04,10.0
36572,36573,2014,3,4,20,1,9.0,6.0,9.0,9.0,-27.0,7.0,1028.0,5.0,NW,89.85,0.0,0.0,2014-03-04,8.0
36573,36574,2014,3,4,21,1,8.0,3.0,6.0,9.0,-25.0,12.0,1029.0,1.0,NW,94.77,0.0,0.0,2014-03-04,5.67
36574,36575,2014,3,4,22,1,7.0,5.0,3.0,7.0,-25.0,13.0,1030.0,0.0,NW,99.69,0.0,0.0,2014-03-04,5.0
36575,36576,2014,3,4,23,1,11.0,13.0,7.0,14.0,-23.0,15.0,1030.0,0.0,NW,105.5,0.0,0.0,2014-03-04,10.33
36576,36577,2014,3,5,0,1,7.0,12.0,5.0,10.0,-22.0,19.0,1030.0,-2.0,NW,110.42,0.0,0.0,2014-03-05,8.0
36577,36578,2014,3,5,1,1,11.0,13.0,3.0,9.0,-21.0,25.0,1030.0,-4.0,NW,114.44,0.0,0.0,2014-03-05,9.0
36578,36579,2014,3,5,2,1,10.0,14.0,4.0,18.0,-20.0,25.0,1030.0,-3.0,NW,117.57,0.0,0.0,2014-03-05,9.33
36579,36580,2014,3,5,3,1,12.0,17.0,11.0,14.0,-19.0,30.0,1031.0,-4.0,NW,119.36,0.0,0.0,2014-03-05,13.33
36580,36581,2014,3,5,4,1,12.0,19.0,3.0,12.0,-17.0,41.0,1030.0,-6.0,NE,0.89,0.0,0.0,2014-03-05,11.33
36581,36582,2014,3,5,5,1,11.0,37.0,19.0,26.0,-15.0,45.0,1030.0,-5.0,SE,0.89,0.0,0.0,2014-03-05,22.33
36582,36583,2014,3,5,6,1,13.0,36.0,16.0,30.0,-16.0,45.0,1030.0,-6.0,cv,0.45,0.0,0.0,2014-03-05,21.67
36583,36584,2014,3,5,7,1,15.0,32.0,21.0,35.0,-16.0,38.0,1031.0,-4.0,cv,1.34,0.0,0.0,2014-03-05,22.67
36584,36585,2014,3,5,8,1,15.0,33.0,9.0,27.0,-15.0,31.0,1031.0,0.0,cv,1.79,0.0,0.0,2014-03-05,19.0
36585,36586,2014,3,5,9,1,18.0,13.0,3.0,13.0,-22.0,13.0,1031.0,3.0,cv,2.68,0.0,0.0,2014-03-05,11.33
36586,36587,2014,3,5,10,1,22.0,15.0,15.0,18.0,-23.0,11.0,1030.0,4.0,cv,3.57,0.0,0.0,2014-03-05,17.33
36587,36588,2014,3,5,11,1,18.0,23.0,27.0,27.0,-24.0,10.0,1030.0,5.0,SE,3.13,0.0,0.0,2014-03-05,22.67
36588,36589,2014,3,5,12,1,20.0,17.0,26.0,23.0,-25.0,8.0,1028.0,7.0,SE,7.15,0.0,0.0,2014-03-05,21.0
36589,36590,2014,3,5,13,1,22.0,23.0,29.0,25.0,-25.0,7.0,1027.0,8.0,SE,12.07,0.0,0.0,2014-03-05,24.67
36590,36591,2014,3,5,14,1,28.0,22.0,37.0,27.0,-24.0,8.0,1026.0,8.0,SE,17.88,0.0,0.0,2014-03-05,29.0
36591,36592,2014,3,5,15,1,32.0,24.0,38.0,26.0,-24.0,8.0,1025.0,8.0,SE,23.69,0.0,0.0,2014-03-05,31.33
36592,36593,2014,3,5,16,1,33.0,30.0,34.0,32.0,-24.0,8.0,1024.0,8.0,SE,29.5,0.0,0.0,2014-03-05,32.33
36593,36594,2014,3,5,17,1,42.0,29.0,32.0,39.0,-23.0,8.0,1024.0,8.0,SE,36.65,0.0,0.0,2014-03-05,34.33
36594,36595,2014,3,5,18,1,47.0,41.0,43.0,49.0,-22.0,10.0,1024.0,7.0,SE,43.8,0.0,0.0,2014-03-05,43.67
36595,36596,2014,3,5,19,1,50.0,44.0,48.0,48.0,-21.0,12.0,1025.0,6.0,SE,49.61,0.0,0.0,2014-03-05,47.33
36596,36597,2014,3,5,20,1,51.0,41.0,45.0,49.0,-20.0,13.0,1026.0,6.0,SE,55.42,0.0,0.0,2014-03-05,45.67
36597,36598,2014,3,5,21,1,35.0,26.0,44.0,16.0,-22.0,12.0,1027.0,5.0,NW,3.13,0.0,0.0,2014-03-05,35.0
36598,36599,2014,3,5,22,1,11.0,9.0,6.0,12.0,-27.0,8.0,1028.0,4.0,NW,8.05,0.0,0.0,2014-03-05,8.67
36599,36600,2014,3,5,23,1,8.0,10.0,8.0,12.0,-27.0,8.0,1029.0,3.0,NW,12.97,0.0,0.0,2014-03-05,8.67
36600,36601,2014,3,6,0,1,11.0,7.0,7.0,11.0,-29.0,7.0,1029.0,3.0,NW,16.99,0.0,0.0,2014-03-06,8.33
36601,36602,2014,3,6,1,1,6.0,8.0,10.0,8.0,-28.0,8.0,1030.0,2.0,NW,21.01,0.0,0.0,2014-03-06,8.0
36602,36603,2014,3,6,2,1,8.0,8.0,6.0,11.0,-25.0,15.0,1030.0,-2.0,NW,24.14,0.0,0.0,2014-03-06,7.33
36603,36604,2014,3,6,3,1,5.0,8.0,6.0,9.0,-27.0,11.0,1030.0,0.0,NW,28.16,0.0,0.0,2014-03-06,6.33
36604,36605,2014,3,6,4,1,8.0,11.0,5.0,9.0,-24.0,14.0,1030.0,0.0,NW,29.95,0.0,0.0,2014-03-06,8.0
36605,36606,2014,3,6,5,1,14.0,7.0,9.0,12.0,-22.0,21.0,1031.0,-3.0,NE,1.79,0.0,0.0,2014-03-06,10.0
36606,36607,2014,3,6,6,1,17.0,12.0,14.0,16.0,-24.0,19.0,1031.0,-4.0,NW,1.79,0.0,0.0,2014-03-06,14.33
36607,36608,2014,3,6,7,1,16.0,24.0,11.0,14.0,-23.0,22.0,1032.0,-5.0,NW,3.58,0.0,0.0,2014-03-06,17.0
36608,36609,2014,3,6,8,1,13.0,18.0,19.0,23.0,-24.0,13.0,1033.0,1.0,NW,5.37,0.0,0.0,2014-03-06,16.67
36609,36610,2014,3,6,9,1,10.0,15.0,21.0,16.0,-27.0,9.0,1033.0,2.0,NE,3.13,0.0,0.0,2014-03-06,15.33
36610,36611,2014,3,6,10,1,11.0,11.0,6.0,10.0,-27.0,8.0,1033.0,4.0,NE,6.26,0.0,0.0,2014-03-06,9.33
36611,36612,2014,3,6,11,1,11.0,9.0,10.0,13.0,-28.0,7.0,1032.0,4.0,cv,1.79,0.0,0.0,2014-03-06,10.0
36612,36613,2014,3,6,12,1,13.0,3.0,5.0,15.0,-30.0,5.0,1031.0,6.0,NW,4.92,0.0,0.0,2014-03-06,7.0
36613,36614,2014,3,6,13,1,12.0,3.0,6.0,12.0,-30.0,5.0,1030.0,6.0,cv,3.13,0.0,0.0,2014-03-06,7.0
36614,36615,2014,3,6,14,1,16.0,8.0,4.0,11.0,-29.0,5.0,1029.0,7.0,NW,4.02,0.0,0.0,2014-03-06,9.33
36615,36616,2014,3,6,15,1,13.0,6.0,6.0,12.0,-31.0,4.0,1028.0,7.0,NW,9.83,0.0,0.0,2014-03-06,8.33
36616,36617,2014,3,6,16,1,12.0,7.0,6.0,12.0,-30.0,5.0,1027.0,7.0,NW,17.88,0.0,0.0,2014-03-06,8.33
