,No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,date,city_avg_cn
40189,40190,2014,8,2,13,2,18.0,3.0,10.0,25.0,83.82,995.0,28.0,NW,96.0,1.9,1.9,2014-08-02,14.0
40190,40191,2014,8,2,14,2,15.0,,13.0,24.0,88.78,995.0,26.0,NW,106.0,0.0,0.0,2014-08-02,14.0
40191,40192,2014,8,2,15,2,16.0,4.0,18.0,26.0,88.94,995.0,28.0,NW,114.0,0.0,0.0,2014-08-02,17.0
40192,40193,2014,8,2,16,2,22.0,25.0,23.0,25.0,79.11,995.0,29.0,NW,123.0,0.0,0.0,2014-08-02,22.5
40193,40194,2014,8,2,17,2,32.0,21.0,30.0,24.0,74.52,995.0,29.0,NW,130.0,0.0,0.0,2014-08-02,31.0
40194,40195,2014,8,2,18,2,22.0,24.0,25.0,24.0,74.52,996.0,29.0,NW,137.0,0.0,0.0,2014-08-02,23.5
40195,40196,2014,8,2,19,2,25.0,17.0,22.0,24.0,74.52,997.0,29.0,NW,142.0,0.0,0.0,2014-08-02,23.5
40196,40197,2014,8,2,20,2,24.0,19.0,24.0,23.0,74.35,997.0,28.0,NW,148.0,0.0,0.0,2014-08-02,24.0
40197,40198,2014,8,2,21,2,27.0,20.0,27.0,25.0,83.82,998.0,28.0,NW,152.0,0.0,0.0,2014-08-02,27.0
40198,40199,2014,8,2,22,2,32.0,41.0,38.0,24.0,83.71,998.0,27.0,NW,156.0,0.0,0.0,2014-08-02,35.0
40199,40200,2014,8,2,23,2,42.0,42.0,43.0,24.0,83.71,998.0,27.0,NW,161.0,0.0,0.0,2014-08-02,42.5
40201,40202,2014,8,3,1,2,54.0,43.0,50.0,24.0,83.71,998.0,27.0,NW,4.0,0.0,0.0,2014-08-03,52.0
40202,40203,2014,8,3,2,2,51.0,33.0,52.0,25.0,88.86,998.0,27.0,NW,9.0,0.0,0.0,2014-08-03,51.5
40203,40204,2014,8,3,3,2,57.0,37.0,67.0,25.0,88.86,999.0,27.0,NW,14.0,0.0,0.0,2014-08-03,62.0
40204,40205,2014,8,3,4,2,58.0,46.0,68.0,25.0,88.86,999.0,27.0,NW,18.0,0.0,0.0,2014-08-03,63.0
40205,40206,2014,8,3,5,2,65.0,50.0,72.0,25.0,88.86,999.0,27.0,NW,22.0,0.1,0.1,2014-08-03,68.5
40206,40207,2014,8,3,6,2,66.0,46.0,74.0,25.0,88.86,1000.0,27.0,SW,4.0,0.0,0.0,2014-08-03,70.0
40208,40209,2014,8,3,8,2,71.0,52.0,74.0,25.0,79.11,1000.0,29.0,NW,6.0,0.0,0.0,2014-08-03,72.5
40209,40210,2014,8,3,9,2,76.0,51.0,67.0,25.0,74.69,1000.0,30.0,NW,13.0,0.0,0.0,2014-08-03,71.5
40210,40211,2014,8,3,10,2,81.0,63.0,73.0,26.0,74.85,1000.0,31.0,NW,19.0,0.0,0.0,2014-08-03,77.0
40211,40212,2014,8,3,11,2,75.0,52.0,74.0,26.0,66.86,1000.0,33.0,NW,26.0,0.0,0.0,2014-08-03,74.5
40212,40213,2014,8,3,12,2,66.0,66.0,63.0,25.0,63.01,1000.0,33.0,NW,33.0,0.0,0.0,2014-08-03,64.5
40213,40214,2014,8,3,13,2,76.0,62.0,70.0,24.0,59.36,999.0,33.0,NW,41.0,0.0,0.0,2014-08-03,73.0
40214,40215,2014,8,3,14,2,56.0,47.0,61.0,24.0,56.14,999.0,34.0,NW,47.0,0.0,0.0,2014-08-03,58.5
40215,40216,2014,8,3,15,2,45.0,47.0,46.0,24.0,56.14,999.0,34.0,NW,52.0,0.0,0.0,2014-08-03,45.5
40216,40217,2014,8,3,16,2,51.0,43.0,47.0,24.0,56.14,999.0,34.0,NE,4.0,0.0,0.0,2014-08-03,49.0
40217,40218,2014,8,3,17,2,50.0,34.0,55.0,24.0,59.36,999.0,33.0,NE,8.0,0.0,0.0,2014-08-03,52.5
40218,40219,2014,8,3,18,2,46.0,53.0,52.0,24.0,62.79,999.0,32.0,NE,11.0,0.0,0.0,2014-08-03,49.0
40219,40220,2014,8,3,19,2,49.0,51.0,55.0,24.0,59.36,1000.0,33.0,NE,14.0,0.0,0.0,2014-08-03,52.0
40220,40221,2014,8,3,20,2,50.0,49.0,54.0,26.0,74.85,1001.0,31.0,SE,4.0,0.0,0.0,2014-08-03,52.0
40221,40222,2014,8,3,21,2,48.0,44.0,55.0,25.0,74.69,1002.0,30.0,SE,8.0,0.0,0.0,2014-08-03,51.5
40222,40223,2014,8,3,22,2,51.0,39.0,68.0,25.0,74.69,1002.0,30.0,SE,12.0,0.0,0.0,2014-08-03,59.5
40223,40224,2014,8,3,23,2,67.0,56.0,85.0,25.0,79.11,1002.0,29.0,SE,16.0,0.0,0.0,2014-08-03,76.0
40225,40226,2014,8,4,1,2,87.0,48.0,101.0,25.0,79.11,1002.0,29.0,SE,21.0,0.0,0.0,2014-08-04,94.0
40226,40227,2014,8,4,2,2,82.0,58.0,102.0,25.0,83.82,1001.0,28.0,SE,24.0,0.0,0.0,2014-08-04,92.0
40227,40228,2014,8,4,3,2,86.0,53.0,94.0,25.0,83.82,1001.0,28.0,SW,1.0,0.0,0.0,2014-08-04,90.0
40228,40229,2014,8,4,4,2,76.0,52.0,81.0,26.0,88.94,1002.0,28.0,SW,2.0,0.0,0.0,2014-08-04,78.5
40229,40230,2014,8,4,5,2,68.0,47.0,76.0,26.0,88.94,1002.0,28.0,SW,4.0,0.0,0.0,2014-08-04,72.0
40230,40231,2014,8,4,6,2,67.0,57.0,69.0,26.0,88.94,1002.0,28.0,cv,0.0,0.0,0.0,2014-08-04,68.0
40232,40233,2014,8,4,8,2,85.0,69.0,76.0,26.0,66.86,1003.0,33.0,cv,1.0,0.0,0.0,2014-08-04,80.5
40233,40234,2014,8,4,9,2,85.0,71.0,84.0,25.0,59.59,1003.0,34.0,SW,3.0,0.0,0.0,2014-08-04,84.5
40234,40235,2014,8,4,10,2,87.0,76.0,78.0,25.0,56.38,1003.0,35.0,SW,5.0,0.0,0.0,2014-08-04,82.5
40235,40236,2014,8,4,11,2,98.0,76.0,86.0,24.0,53.11,1002.0,35.0,SW,8.0,0.0,0.0,2014-08-04,92.0
40236,40237,2014,8,4,12,2,82.0,81.0,94.0,24.0,50.27,1002.0,36.0,NW,2.0,0.0,0.0,2014-08-04,88.0
40237,40238,2014,8,4,13,2,80.0,78.0,91.0,23.0,44.82,1002.0,37.0,SE,2.0,0.0,0.0,2014-08-04,85.5
40238,40239,2014,8,4,14,2,100.0,74.0,92.0,24.0,47.6,1001.0,37.0,SW,3.0,0.0,0.0,2014-08-04,96.0
40239,40240,2014,8,4,15,2,81.0,62.0,88.0,25.0,53.36,1001.0,36.0,NE,4.0,0.0,0.0,2014-08-04,84.5
40240,40241,2014,8,4,16,2,66.0,57.0,75.0,26.0,70.73,1001.0,32.0,SE,3.0,0.0,0.0,2014-08-04,70.5
40241,40242,2014,8,4,17,2,57.0,42.0,75.0,26.0,66.86,1001.0,33.0,SE,6.0,0.0,0.0,2014-08-04,66.0
40242,40243,2014,8,4,18,2,49.0,45.0,67.0,25.0,63.01,1002.0,33.0,SE,10.0,0.0,0.0,2014-08-04,58.0
40243,40244,2014,8,4,19,2,50.0,61.0,77.0,25.0,66.66,1002.0,32.0,SE,14.0,0.0,0.0,2014-08-04,63.5
40244,40245,2014,8,4,20,2,60.0,50.0,79.0,26.0,70.73,1003.0,32.0,SE,19.0,0.0,0.0,2014-08-04,69.5
40245,40246,2014,8,4,21,2,51.0,42.0,68.0,26.0,74.85,1004.0,31.0,SE,23.0,0.0,0.0,2014-08-04,59.5
40246,40247,2014,8,4,22,2,50.0,42.0,62.0,26.0,79.25,1003.0,30.0,SE,26.0,0.0,0.0,2014-08-04,56.0
40247,40248,2014,8,4,23,2,57.0,48.0,64.0,26.0,79.25,1003.0,30.0,SE,28.0,0.0,0.0,2014-08-04,60.5
40249,40250,2014,8,5,1,2,53.0,41.0,55.0,26.0,83.94,1003.0,29.0,SE,33.0,0.0,0.0,2014-08-05,54.0
40250,40251,2014,8,5,2,2,45.0,34.0,49.0,26.0,83.94,1003.0,29.0,SE,36.0,0.0,0.0,2014-08-05,47.0
40251,40252,2014,8,5,3,2,42.0,27.0,47.0,26.0,88.94,1003.0,28.0,SE,39.0,0.0,0.0,2014-08-05,44.5
40252,40253,2014,8,5,4,2,37.0,19.0,37.0,26.0,88.94,1003.0,28.0,SE,43.0,0.0,0.0,2014-08-05,37.0
40253,40254,2014,8,5,5,2,33.0,6.0,31.0,26.0,88.94,1003.0,28.0,SE,46.0,0.0,0.0,2014-08-05,32.0
40254,40255,2014,8,5,6,2,29.0,15.0,30.0,26.0,88.94,1004.0,28.0,SE,50.0,0.0,0.0,2014-08-05,29.5
40256,40257,2014,8,5,8,2,35.0,23.0,32.0,26.0,79.25,1004.0,30.0,SE,57.0,0.0,0.0,2014-08-05,33.5
40257,40258,2014,8,5,9,2,38.0,30.0,36.0,26.0,74.85,1004.0,31.0,SE,59.0,0.0,0.0,2014-08-05,37.0
40258,40259,2014,8,5,10,2,37.0,37.0,40.0,26.0,66.86,1004.0,33.0,SE,61.0,0.0,0.0,2014-08-05,38.5
40259,40260,2014,8,5,11,2,42.0,36.0,44.0,26.0,66.86,1004.0,33.0,SE,64.0,0.0,0.0,2014-08-05,43.0
40260,40261,2014,8,5,12,2,49.0,39.0,43.0,26.0,63.23,1004.0,34.0,cv,2.0,0.0,0.0,2014-08-05,46.0
40261,40262,2014,8,5,13,2,49.0,33.0,48.0,25.0,53.36,1003.0,36.0,SE,3.0,0.0,0.0,2014-08-05,48.5
40262,40263,2014,8,5,14,2,45.0,33.0,48.0,25.0,53.36,1002.0,36.0,SE,7.0,0.0,0.0,2014-08-05,46.5
40263,40264,2014,8,5,15,2,45.0,36.0,43.0,25.0,53.36,1002.0,36.0,SE,12.0,0.0,0.0,2014-08-05,44.0
40265,40266,2014,8,5,17,2,44.0,28.0,44.0,26.0,59.82,1002.0,35.0,SE,22.0,0.0,0.0,2014-08-05,44.0
40266,40267,2014,8,5,18,2,42.0,46.0,43.0,25.0,63.01,1002.0,33.0,SE,27.0,0.0,0.0,2014-08-05,42.5
40267,40268,2014,8,5,19,2,47.0,36.0,47.0,26.0,70.73,1003.0,32.0,SE,32.0,0.0,0.0,2014-08-05,47.0
40268,40269,2014,8,5,20,2,45.0,38.0,43.0,26.0,74.85,1004.0,31.0,SE,37.0,0.0,0.0,2014-08-05,44.0
40269,40270,2014,8,5,21,2,34.0,13.0,28.0,26.0,79.25,1005.0,30.0,SE,41.0,0.0,0.0,2014-08-05,31.0
40270,40271,2014,8,5,22,2,20.0,18.0,20.0,25.0,74.69,1005.0,30.0,SE,46.0,0.0,0.0,2014-08-05,20.0
40271,40272,2014,8,5,23,2,14.0,4.0,18.0,25.0,79.11,1004.0,29.0,SE,51.0,0.0,0.0,2014-08-05,16.0
40273,40274,2014,8,6,1,2,15.0,6.0,16.0,26.0,88.94,1003.0,28.0,SE,60.0,0.0,0.0,2014-08-06,15.5
40274,40275,2014,8,6,2,2,19.0,5.0,13.0,26.0,88.94,1003.0,28.0,SE,65.0,0.0,0.0,2014-08-06,16.0
40275,40276,2014,8,6,3,2,12.0,10.0,14.0,25.0,83.82,1003.0,28.0,SE,69.0,0.0,0.0,2014-08-06,13.0
40276,40277,2014,8,6,4,2,13.0,9.0,15.0,25.0,83.82,1003.0,28.0,SE,72.0,0.0,0.0,2014-08-06,14.0
40277,40278,2014,8,6,5,2,15.0,,18.0,25.0,83.82,1003.0,28.0,SE,75.0,0.0,0.0,2014-08-06,16.5
40278,40279,2014,8,6,6,2,19.0,1.0,24.0,25.0,83.82,1003.0,28.0,SE,77.0,0.0,0.0,2014-08-06,21.5
40279,40280,2014,8,6,7,2,19.0,8.0,26.0,26.0,83.94,1003.0,29.0,SE,80.0,0.0,0.0,2014-08-06,22.5
40280,40281,2014,8,6,8,2,26.0,18.0,25.0,26.0,79.25,1003.0,30.0,SE,84.0,0.0,0.0,2014-08-06,25.5
40281,40282,2014,8,6,9,2,33.0,28.0,34.0,26.0,70.73,1004.0,32.0,SW,3.0,0.0,0.0,2014-08-06,33.5
40282,40283,2014,8,6,10,2,44.0,44.0,45.0,27.0,67.06,1004.0,34.0,SW,5.0,0.0,0.0,2014-08-06,44.5
40283,40284,2014,8,6,11,2,56.0,47.0,59.0,26.0,63.23,1003.0,34.0,cv,2.0,0.0,0.0,2014-08-06,57.5
40284,40285,2014,8,6,12,2,62.0,41.0,63.0,26.0,59.82,1003.0,35.0,SW,4.0,0.0,0.0,2014-08-06,62.5
40285,40286,2014,8,6,13,2,56.0,43.0,52.0,26.0,59.82,1002.0,35.0,SW,10.0,0.0,0.0,2014-08-06,54.0
40286,40287,2014,8,6,14,2,47.0,33.0,46.0,26.0,66.86,1002.0,33.0,SE,3.0,0.0,0.0,2014-08-06,46.5
40287,40288,2014,8,6,15,2,41.0,30.0,38.0,26.0,66.86,1001.0,33.0,SE,9.0,0.0,0.0,2014-08-06,39.5
40288,40289,2014,8,6,16,2,38.0,32.0,31.0,26.0,63.23,1001.0,34.0,SE,15.0,0.0,0.0,2014-08-06,34.5
40290,40291,2014,8,6,18,2,30.0,15.0,21.0,25.0,66.66,1002.0,32.0,SE,25.0,0.0,0.0,2014-08-06,25.5
40291,40292,2014,8,6,19,2,28.0,16.0,20.0,26.0,74.85,1003.0,31.0,SE,29.0,0.0,0.0,2014-08-06,24.0
40292,40293,2014,8,6,20,2,20.0,11.0,20.0,25.0,74.69,1004.0,30.0,SE,35.0,0.0,0.0,2014-08-06,20.0
40293,40294,2014,8,6,21,2,16.0,10.0,15.0,25.0,79.11,1004.0,29.0,SE,39.0,0.0,0.0,2014-08-06,15.5
40294,40295,2014,8,6,22,2,16.0,10.0,14.0,25.0,79.11,1004.0,29.0,SE,43.0,0.0,0.0,2014-08-06,15.0
40295,40296,2014,8,6,23,2,15.0,11.0,11.0,25.0,79.11,1004.0,29.0,SE,47.0,0.0,0.0,2014-08-06,13.0
40297,40298,2014,8,7,1,2,12.0,2.0,14.0,25.0,83.82,1003.0,28.0,SE,56.0,0.0,0.0,2014-08-07,13.0
40298,40299,2014,8,7,2,2,14.0,6.0,16.0,25.0,83.82,1002.0,28.0,SE,60.0,0.0,0.0,2014-08-07,15.0
40299,40300,2014,8,7,3,2,12.0,,17.0,26.0,88.94,1002.0,28.0,SE,64.0,0.0,0.0,2014-08-07,14.5
40300,40301,2014,8,7,4,2,13.0,,12.0,25.0,83.82,1002.0,28.0,SE,67.0,0.0,0.0,2014-08-07,12.5
40301,40302,2014,8,7,5,2,13.0,5.0,12.0,25.0,83.82,1002.0,28.0,SE,71.0,0.0,0.0,2014-08-07,12.5
40302,40303,2014,8,7,6,2,13.0,8.0,16.0,25.0,83.82,1002.0,28.0,SE,75.0,0.0,0.0,2014-08-07,14.5
40303,40304,2014,8,7,7,2,15.0,6.0,17.0,26.0,83.94,1003.0,29.0,SE,79.0,0.0,0.0,2014-08-07,16.0
40305,40306,2014,8,7,9,2,19.0,13.0,19.0,25.0,70.54,1003.0,31.0,SE,87.0,0.0,0.0,2014-08-07,19.0
40306,40307,2014,8,7,10,2,22.0,16.0,24.0,25.0,66.66,1003.0,32.0,SE,92.0,0.0,0.0,2014-08-07,23.0
40307,40308,2014,8,7,11,2,23.0,13.0,29.0,24.0,59.36,1003.0,33.0,SE,96.0,0.0,0.0,2014-08-07,26.0
40308,40309,2014,8,7,12,2,26.0,25.0,23.0,25.0,63.01,1002.0,33.0,SE,100.0,0.0,0.0,2014-08-07,24.5
40309,40310,2014,8,7,13,2,23.0,16.0,21.0,25.0,59.59,1001.0,34.0,SE,105.0,0.0,0.0,2014-08-07,22.0
40310,40311,2014,8,7,14,2,20.0,17.0,20.0,25.0,59.59,1001.0,34.0,SE,110.0,0.0,0.0,2014-08-07,20.0
40312,40313,2014,8,7,16,2,16.0,14.0,18.0,24.0,59.36,1000.0,33.0,SE,121.0,0.0,0.0,2014-08-07,17.0
40314,40315,2014,8,7,18,2,17.0,24.0,21.0,25.0,70.54,1001.0,31.0,SE,132.0,0.0,0.0,2014-08-07,19.0
40315,40316,2014,8,7,19,2,29.0,44.0,30.0,25.0,74.69,1002.0,30.0,SE,137.0,0.0,0.0,2014-08-07,29.5
40316,40317,2014,8,7,20,2,40.0,38.0,43.0,25.0,74.69,1002.0,30.0,SE,142.0,0.0,0.0,2014-08-07,41.5
40317,40318,2014,8,7,21,2,37.0,28.0,38.0,25.0,79.11,1003.0,29.0,SE,147.0,0.0,0.0,2014-08-07,37.5
40318,40319,2014,8,7,22,2,29.0,18.0,27.0,24.0,74.52,1003.0,29.0,SE,152.0,0.0,0.0,2014-08-07,28.0
40319,40320,2014,8,7,23,2,24.0,19.0,24.0,24.0,74.52,1003.0,29.0,SE,157.0,0.0,0.0,2014-08-07,24.0
40321,40322,2014,8,8,1,2,22.0,9.0,23.0,25.0,83.82,1002.0,28.0,SE,164.0,0.0,0.0,2014-08-08,22.5
40322,40323,2014,8,8,2,2,20.0,13.0,21.0,25.0,83.82,1002.0,28.0,SE,169.0,0.0,0.0,2014-08-08,20.5
40323,40324,2014,8,8,3,2,20.0,13.0,22.0,25.0,83.82,1002.0,28.0,SE,173.0,0.0,0.0,2014-08-08,21.0
40324,40325,2014,8,8,4,2,20.0,16.0,21.0,25.0,83.82,1002.0,28.0,SE,176.0,0.0,0.0,2014-08-08,20.5
40325,40326,2014,8,8,5,2,21.0,8.0,24.0,25.0,83.82,1002.0,28.0,NE,4.0,0.0,0.0,2014-08-08,22.5
40326,40327,2014,8,8,6,2,21.0,11.0,20.0,25.0,83.82,1002.0,28.0,SE,4.0,0.0,0.0,2014-08-08,20.5
40327,40328,2014,8,8,7,2,23.0,12.0,20.0,25.0,83.82,1002.0,28.0,NE,4.0,0.0,0.0,2014-08-08,21.5
40328,40329,2014,8,8,8,2,21.0,10.0,18.0,26.0,88.94,1003.0,28.0,SE,5.0,0.0,0.0,2014-08-08,19.5
40329,40330,2014,8,8,9,2,18.0,11.0,17.0,26.0,88.94,1003.0,28.0,SE,8.0,0.1,0.1,2014-08-08,17.5
40330,40331,2014,8,8,10,2,20.0,12.0,19.0,26.0,94.29,1004.0,27.0,SE,11.0,0.1,0.2,2014-08-08,19.5
40331,40332,2014,8,8,11,2,24.0,22.0,21.0,26.0,94.29,1004.0,27.0,SE,13.0,0.4,0.6,2014-08-08,22.5
40332,40333,2014,8,8,12,2,27.0,17.0,24.0,26.0,88.94,1002.0,28.0,SE,15.0,0.4,1.0,2014-08-08,25.5
40333,40334,2014,8,8,13,2,31.0,16.0,29.0,26.0,83.94,1002.0,29.0,SW,2.0,0.0,0.0,2014-08-08,30.0
40334,40335,2014,8,8,14,2,28.0,26.0,26.0,25.0,88.86,1002.0,27.0,NW,3.0,0.3,0.3,2014-08-08,27.0
40335,40336,2014,8,8,15,2,29.0,26.0,29.0,25.0,88.86,1002.0,27.0,NE,2.0,29.2,29.5,2014-08-08,29.0
40336,40337,2014,8,8,16,2,25.0,27.0,25.0,26.0,94.29,1002.0,27.0,NE,4.0,10.4,39.9,2014-08-08,25.0
40337,40338,2014,8,8,17,2,26.0,26.0,30.0,25.0,88.86,1002.0,27.0,NE,6.0,0.5,40.4,2014-08-08,28.0
40338,40339,2014,8,8,18,2,33.0,22.0,24.0,25.0,88.86,1002.0,27.0,SW,2.0,4.9,45.3,2014-08-08,28.5
40339,40340,2014,8,8,19,2,33.0,24.0,25.0,24.0,88.78,1003.0,26.0,NE,1.0,7.9,53.2,2014-08-08,29.0
40340,40341,2014,8,8,20,2,30.0,23.0,32.0,25.0,94.25,1003.0,26.0,SW,1.0,1.9,55.1,2014-08-08,31.0
40341,40342,2014,8,8,21,2,36.0,16.0,36.0,25.0,94.25,1004.0,26.0,cv,1.0,0.0,0.0,2014-08-08,36.0
40342,40343,2014,8,8,22,2,32.0,11.0,31.0,25.0,94.25,1004.0,26.0,NE,2.0,0.1,0.1,2014-08-08,31.5
40343,40344,2014,8,8,23,2,28.0,10.0,30.0,25.0,94.25,1004.0,26.0,NE,4.0,2.3,2.4,2014-08-08,29.0
40345,40346,2014,8,9,1,2,27.0,18.0,30.0,25.0,94.25,1004.0,26.0,SE,4.0,0.0,0.0,2014-08-09,28.5
40346,40347,2014,8,9,2,2,26.0,17.0,28.0,25.0,94.25,1003.0,26.0,SE,6.0,0.0,0.0,2014-08-09,27.0
40347,40348,2014,8,9,3,2,33.0,20.0,27.0,25.0,94.25,1003.0,26.0,SW,2.0,0.0,0.0,2014-08-09,30.0
40348,40349,2014,8,9,4,2,34.0,13.0,27.0,25.0,94.25,1003.0,26.0,SW,3.0,0.0,0.0,2014-08-09,30.5
40349,40350,2014,8,9,5,2,28.0,20.0,25.0,25.0,94.25,1003.0,26.0,NW,1.0,0.0,0.0,2014-08-09,26.5
40350,40351,2014,8,9,6,2,31.0,34.0,28.0,25.0,94.25,1003.0,26.0,SW,1.0,0.0,0.0,2014-08-09,29.5
40351,40352,2014,8,9,7,2,34.0,21.0,33.0,25.0,94.25,1003.0,26.0,cv,0.0,0.0,0.0,2014-08-09,33.5
40352,40353,2014,8,9,8,2,32.0,27.0,29.0,25.0,94.25,1004.0,26.0,NW,2.0,0.0,0.0,2014-08-09,30.5
40353,40354,2014,8,9,9,2,29.0,,30.0,25.0,88.86,1004.0,27.0,NW,4.0,0.2,0.2,2014-08-09,29.5
40354,40355,2014,8,9,10,2,28.0,14.0,29.0,24.0,83.71,1004.0,27.0,NE,2.0,0.0,0.0,2014-08-09,28.5
40355,40356,2014,8,9,11,2,24.0,13.0,22.0,25.0,88.86,1004.0,27.0,NE,6.0,0.0,0.0,2014-08-09,23.0
40356,40357,2014,8,9,12,2,21.0,13.0,15.0,24.0,88.78,1004.0,26.0,NE,9.0,0.6,0.6,2014-08-09,18.0
40357,40358,2014,8,9,13,2,25.0,18.0,20.0,24.0,88.78,1004.0,26.0,NE,11.0,1.1,1.7,2014-08-09,22.5
40358,40359,2014,8,9,14,2,24.0,19.0,22.0,24.0,88.78,1003.0,26.0,NE,13.0,0.3,2.0,2014-08-09,23.0
40359,40360,2014,8,9,15,2,30.0,22.0,22.0,25.0,94.25,1003.0,26.0,NE,15.0,0.0,0.0,2014-08-09,26.0
40360,40361,2014,8,9,16,2,23.0,10.0,23.0,24.0,83.71,1003.0,27.0,SE,2.0,0.0,0.0,2014-08-09,23.0
40361,40362,2014,8,9,17,2,22.0,11.0,27.0,24.0,83.71,1002.0,27.0,NE,2.0,0.0,0.0,2014-08-09,24.5
40362,40363,2014,8,9,18,2,25.0,11.0,30.0,24.0,83.71,1003.0,27.0,SW,2.0,0.0,0.0,2014-08-09,27.5
40363,40364,2014,8,9,19,2,31.0,23.0,34.0,24.0,83.71,1003.0,27.0,cv,0.0,0.2,0.2,2014-08-09,32.5
40364,40365,2014,8,9,20,2,35.0,22.0,37.0,25.0,94.25,1003.0,26.0,NE,1.0,0.0,0.0,2014-08-09,36.0
40365,40366,2014,8,9,21,2,38.0,34.0,48.0,24.0,88.78,1004.0,26.0,SE,1.0,0.1,0.1,2014-08-09,43.0
40366,40367,2014,8,9,22,2,38.0,27.0,49.0,24.0,88.78,1003.0,26.0,SW,1.0,0.0,0.0,2014-08-09,43.5
40367,40368,2014,8,9,23,2,43.0,33.0,48.0,24.0,88.78,1003.0,26.0,SE,1.0,0.0,0.0,2014-08-09,45.5
40369,40370,2014,8,10,1,2,40.0,25.0,43.0,25.0,94.25,1002.0,26.0,SW,1.0,0.0,0.0,2014-08-10,41.5
40370,40371,2014,8,10,2,2,44.0,26.0,45.0,25.0,94.25,1002.0,26.0,SW,3.0,0.1,0.1,2014-08-10,44.5
40371,40372,2014,8,10,3,2,59.0,50.0,59.0,25.0,94.25,1002.0,26.0,NW,4.0,0.3,0.4,2014-08-10,59.0
40372,40373,2014,8,10,4,2,51.0,30.0,54.0,24.0,94.2,1003.0,25.0,NW,9.0,0.0,0.0,2014-08-10,52.5
40373,40374,2014,8,10,5,2,58.0,58.0,57.0,24.0,94.2,1003.0,25.0,NW,14.0,0.0,0.0,2014-08-10,57.5
40374,40375,2014,8,10,6,2,80.0,74.0,69.0,24.0,94.2,1003.0,25.0,NW,18.0,0.0,0.0,2014-08-10,74.5
40375,40376,2014,8,10,7,2,86.0,67.0,73.0,23.0,88.7,1003.0,25.0,NW,24.0,0.1,0.1,2014-08-10,79.5
40376,40377,2014,8,10,8,2,77.0,60.0,74.0,23.0,88.7,1003.0,25.0,NW,30.0,0.1,0.2,2014-08-10,75.5
40377,40378,2014,8,10,9,2,68.0,44.0,73.0,22.0,83.48,1004.0,25.0,NW,36.0,0.0,0.0,2014-08-10,70.5
40378,40379,2014,8,10,10,2,70.0,59.0,66.0,23.0,83.6,1004.0,26.0,NW,40.0,0.0,0.0,2014-08-10,68.0
40379,40380,2014,8,10,11,2,82.0,70.0,69.0,23.0,83.6,1004.0,26.0,NW,45.0,0.0,0.0,2014-08-10,75.5
40380,40381,2014,8,10,12,2,78.0,57.0,70.0,23.0,78.82,1004.0,27.0,NW,51.0,0.0,0.0,2014-08-10,74.0
40381,40382,2014,8,10,13,2,69.0,55.0,66.0,23.0,78.82,1003.0,27.0,NW,56.0,0.0,0.0,2014-08-10,67.5
40382,40383,2014,8,10,14,2,70.0,64.0,54.0,23.0,74.35,1003.0,28.0,NW,61.0,0.0,0.0,2014-08-10,62.0
40383,40384,2014,8,10,15,2,65.0,55.0,61.0,22.0,69.98,1002.0,28.0,NW,66.0,0.0,0.0,2014-08-10,63.0
40384,40385,2014,8,10,16,2,57.0,46.0,53.0,22.0,69.98,1003.0,28.0,NW,71.0,0.0,0.0,2014-08-10,55.0
40385,40386,2014,8,10,17,2,53.0,47.0,44.0,22.0,69.98,1003.0,28.0,NW,75.0,0.0,0.0,2014-08-10,48.5
40386,40387,2014,8,10,18,2,52.0,43.0,44.0,21.0,69.79,1003.0,27.0,NW,80.0,0.0,0.0,2014-08-10,48.0
40387,40388,2014,8,10,19,2,50.0,42.0,49.0,21.0,69.79,1004.0,27.0,NW,84.0,0.0,0.0,2014-08-10,49.5
40388,40389,2014,8,10,20,2,51.0,42.0,54.0,23.0,83.6,1004.0,26.0,NE,3.0,0.0,0.0,2014-08-10,52.5
40389,40390,2014,8,10,21,2,51.0,39.0,58.0,23.0,88.7,1005.0,25.0,NE,6.0,0.0,0.0,2014-08-10,54.5
40390,40391,2014,8,10,22,2,53.0,37.0,57.0,23.0,88.7,1005.0,25.0,NE,8.0,0.0,0.0,2014-08-10,55.0
40391,40392,2014,8,10,23,2,59.0,41.0,66.0,22.0,83.48,1004.0,25.0,NE,9.0,0.0,0.0,2014-08-10,62.5
40393,40394,2014,8,11,1,2,62.0,49.0,60.0,22.0,88.62,1004.0,24.0,NE,14.0,0.0,0.0,2014-08-11,61.0
40394,40395,2014,8,11,2,2,51.0,43.0,50.0,22.0,83.48,1004.0,25.0,NE,15.0,0.0,0.0,2014-08-11,50.5
40395,40396,2014,8,11,3,2,51.0,46.0,47.0,22.0,88.62,1004.0,24.0,NW,2.0,0.0,0.0,2014-08-11,49.0
40396,40397,2014,8,11,4,2,53.0,29.0,44.0,22.0,88.62,1004.0,24.0,NW,5.0,0.0,0.0,2014-08-11,48.5
40397,40398,2014,8,11,5,2,51.0,29.0,37.0,22.0,94.12,1004.0,23.0,NE,2.0,0.0,0.0,2014-08-11,44.0
40398,40399,2014,8,11,6,2,42.0,34.0,35.0,22.0,88.62,1005.0,24.0,NE,5.0,0.0,0.0,2014-08-11,38.5
